 # Frame           31  - Time t =    3.1000000000000001     
 # x u(x,t)
       0.000000       0.000000
       0.020000      -0.021204
       0.040000      -0.042325
       0.060000      -0.063279
       0.080000      -0.083983
       0.100000      -0.104355
       0.120000      -0.124316
       0.140000      -0.143786
       0.160000      -0.162689
       0.180000      -0.180949
       0.200000      -0.198495
       0.220000      -0.215259
       0.240000      -0.231172
       0.260000      -0.246173
       0.280000      -0.260203
       0.300000      -0.273206
       0.320000      -0.285130
       0.340000      -0.295929
       0.360000      -0.305561
       0.380000      -0.313986
       0.400000      -0.321172
       0.420000      -0.327091
       0.440000      -0.331719
       0.460000      -0.335038
       0.480000      -0.337034
       0.500000      -0.337701
       0.520000      -0.337034
       0.540000      -0.335038
       0.560000      -0.331719
       0.580000      -0.327091
       0.600000      -0.321172
       0.620000      -0.313986
       0.640000      -0.305561
       0.660000      -0.295929
       0.680000      -0.285130
       0.700000      -0.273206
       0.720000      -0.260203
       0.740000      -0.246173
       0.760000      -0.231172
       0.780000      -0.215259
       0.800000      -0.198495
       0.820000      -0.180949
       0.840000      -0.162689
       0.860000      -0.143786
       0.880000      -0.124316
       0.900000      -0.104355
       0.920000      -0.083983
       0.940000      -0.063279
       0.960000      -0.042325
       0.980000      -0.021204
       1.000000       0.000000
