 # Frame           23  - Time t =    2.3000000000000003     
 # x u(x,t)
       0.000000       0.000000
       0.020000       0.051916
       0.040000       0.103627
       0.060000       0.154930
       0.080000       0.205621
       0.100000       0.255500
       0.120000       0.304371
       0.140000       0.352041
       0.160000       0.398321
       0.180000       0.443030
       0.200000       0.485990
       0.220000       0.527032
       0.240000       0.565994
       0.260000       0.602722
       0.280000       0.637072
       0.300000       0.668907
       0.320000       0.698103
       0.340000       0.724543
       0.360000       0.748125
       0.380000       0.768753
       0.400000       0.786348
       0.420000       0.800839
       0.440000       0.812170
       0.460000       0.820295
       0.480000       0.825183
       0.500000       0.826815
       0.520000       0.825183
       0.540000       0.820295
       0.560000       0.812170
       0.580000       0.800839
       0.600000       0.786348
       0.620000       0.768753
       0.640000       0.748125
       0.660000       0.724543
       0.680000       0.698103
       0.700000       0.668907
       0.720000       0.637072
       0.740000       0.602722
       0.760000       0.565994
       0.780000       0.527032
       0.800000       0.485990
       0.820000       0.443030
       0.840000       0.398321
       0.860000       0.352041
       0.880000       0.304371
       0.900000       0.255500
       0.920000       0.205621
       0.940000       0.154930
       0.960000       0.103627
       0.980000       0.051916
       1.000000       0.000000
