 # Frame           22  - Time t =    2.2000000000000002     
 # x u(x,t)
       0.000000       0.000000
       0.020000       0.038453
       0.040000       0.076755
       0.060000       0.114753
       0.080000       0.152299
       0.100000       0.189244
       0.120000       0.225442
       0.140000       0.260750
       0.160000       0.295029
       0.180000       0.328144
       0.200000       0.359963
       0.220000       0.390362
       0.240000       0.419221
       0.260000       0.446425
       0.280000       0.471867
       0.300000       0.495447
       0.320000       0.517072
       0.340000       0.536656
       0.360000       0.554122
       0.380000       0.569401
       0.400000       0.582433
       0.420000       0.593166
       0.440000       0.601559
       0.460000       0.607577
       0.480000       0.611198
       0.500000       0.612406
       0.520000       0.611198
       0.540000       0.607577
       0.560000       0.601559
       0.580000       0.593166
       0.600000       0.582433
       0.620000       0.569401
       0.640000       0.554122
       0.660000       0.536656
       0.680000       0.517072
       0.700000       0.495447
       0.720000       0.471867
       0.740000       0.446425
       0.760000       0.419221
       0.780000       0.390362
       0.800000       0.359963
       0.820000       0.328144
       0.840000       0.295029
       0.860000       0.260750
       0.880000       0.225442
       0.900000       0.189244
       0.920000       0.152299
       0.940000       0.114753
       0.960000       0.076755
       0.980000       0.038453
       1.000000       0.000000
