 # Frame           32  - Time t =    3.2000000000000002     
 # x u(x,t)
       0.000000       0.000000
       0.020000      -0.038434
       0.040000      -0.076716
       0.060000      -0.114696
       0.080000      -0.152223
       0.100000      -0.189149
       0.120000      -0.225329
       0.140000      -0.260619
       0.160000      -0.294881
       0.180000      -0.327979
       0.200000      -0.359783
       0.220000      -0.390167
       0.240000      -0.419011
       0.260000      -0.446201
       0.280000      -0.471631
       0.300000      -0.495199
       0.320000      -0.516813
       0.340000      -0.536387
       0.360000      -0.553844
       0.380000      -0.569116
       0.400000      -0.582141
       0.420000      -0.592869
       0.440000      -0.601258
       0.460000      -0.607273
       0.480000      -0.610892
       0.500000      -0.612100
       0.520000      -0.610892
       0.540000      -0.607273
       0.560000      -0.601258
       0.580000      -0.592869
       0.600000      -0.582141
       0.620000      -0.569116
       0.640000      -0.553844
       0.660000      -0.536387
       0.680000      -0.516813
       0.700000      -0.495199
       0.720000      -0.471631
       0.740000      -0.446201
       0.760000      -0.419011
       0.780000      -0.390167
       0.800000      -0.359783
       0.820000      -0.327979
       0.840000      -0.294881
       0.860000      -0.260619
       0.880000      -0.225329
       0.900000      -0.189149
       0.920000      -0.152223
       0.940000      -0.114696
       0.960000      -0.076716
       0.980000      -0.038434
       1.000000       0.000000
