 # Frame            3  - Time t =   0.29999999999999999     
 # x u(x,t)
       0.000000       0.000000
       0.020000       0.051944
       0.040000       0.103682
       0.060000       0.155011
       0.080000       0.205729
       0.100000       0.255635
       0.120000       0.304531
       0.140000       0.352226
       0.160000       0.398531
       0.180000       0.443263
       0.200000       0.486246
       0.220000       0.527310
       0.240000       0.566292
       0.260000       0.603040
       0.280000       0.637408
       0.300000       0.669260
       0.320000       0.698471
       0.340000       0.724926
       0.360000       0.748519
       0.380000       0.769159
       0.400000       0.786763
       0.420000       0.801261
       0.440000       0.812598
       0.460000       0.820728
       0.480000       0.825619
       0.500000       0.827251
       0.520000       0.825619
       0.540000       0.820728
       0.560000       0.812598
       0.580000       0.801261
       0.600000       0.786763
       0.620000       0.769159
       0.640000       0.748519
       0.660000       0.724926
       0.680000       0.698471
       0.700000       0.669260
       0.720000       0.637408
       0.740000       0.603040
       0.760000       0.566292
       0.780000       0.527310
       0.800000       0.486246
       0.820000       0.443263
       0.840000       0.398531
       0.860000       0.352226
       0.880000       0.304531
       0.900000       0.255635
       0.920000       0.205729
       0.940000       0.155011
       0.960000       0.103682
       0.980000       0.051944
       1.000000       0.000000
