 # Frame           39  - Time t =    3.8999999999999999     
 # x u(x,t)
       0.000000       0.000000
       0.020000      -0.017614
       0.040000      -0.035159
       0.060000      -0.052565
       0.080000      -0.069764
       0.100000      -0.086688
       0.120000      -0.103269
       0.140000      -0.119443
       0.160000      -0.135145
       0.180000      -0.150314
       0.200000      -0.164890
       0.220000      -0.178815
       0.240000      -0.192034
       0.260000      -0.204495
       0.280000      -0.216150
       0.300000      -0.226951
       0.320000      -0.236857
       0.340000      -0.245828
       0.360000      -0.253828
       0.380000      -0.260827
       0.400000      -0.266797
       0.420000      -0.271714
       0.440000      -0.275558
       0.460000      -0.278315
       0.480000      -0.279973
       0.500000      -0.280527
       0.520000      -0.279973
       0.540000      -0.278315
       0.560000      -0.275558
       0.580000      -0.271714
       0.600000      -0.266797
       0.620000      -0.260827
       0.640000      -0.253828
       0.660000      -0.245828
       0.680000      -0.236857
       0.700000      -0.226951
       0.720000      -0.216150
       0.740000      -0.204495
       0.760000      -0.192034
       0.780000      -0.178815
       0.800000      -0.164890
       0.820000      -0.150314
       0.840000      -0.135145
       0.860000      -0.119443
       0.880000      -0.103269
       0.900000      -0.086688
       0.920000      -0.069764
       0.940000      -0.052565
       0.960000      -0.035159
       0.980000      -0.017614
       1.000000       0.000000
