 # Frame           48  - Time t =    4.7999999999999998     
 # x u(x,t)
       0.000000       0.000000
       0.020000       0.035400
       0.040000       0.070661
       0.060000       0.105643
       0.080000       0.140208
       0.100000       0.174220
       0.120000       0.207544
       0.140000       0.240049
       0.160000       0.271606
       0.180000       0.302092
       0.200000       0.331385
       0.220000       0.359371
       0.240000       0.385939
       0.260000       0.410983
       0.280000       0.434405
       0.300000       0.456113
       0.320000       0.476021
       0.340000       0.494050
       0.360000       0.510129
       0.380000       0.524196
       0.400000       0.536193
       0.420000       0.546074
       0.440000       0.553800
       0.460000       0.559341
       0.480000       0.562674
       0.500000       0.563787
       0.520000       0.562674
       0.540000       0.559341
       0.560000       0.553800
       0.580000       0.546074
       0.600000       0.536193
       0.620000       0.524196
       0.640000       0.510129
       0.660000       0.494050
       0.680000       0.476021
       0.700000       0.456113
       0.720000       0.434405
       0.740000       0.410983
       0.760000       0.385939
       0.780000       0.359371
       0.800000       0.331385
       0.820000       0.302092
       0.840000       0.271606
       0.860000       0.240049
       0.880000       0.207544
       0.900000       0.174220
       0.920000       0.140208
       0.940000       0.105643
       0.960000       0.070661
       0.980000       0.035400
       1.000000       0.000000
