 # Frame           17  - Time t =    1.7000000000000000     
 # x u(x,t)
       0.000000       0.000000
       0.020000      -0.049654
       0.040000      -0.099112
       0.060000      -0.148179
       0.080000      -0.196661
       0.100000      -0.244367
       0.120000      -0.291109
       0.140000      -0.336701
       0.160000      -0.380965
       0.180000      -0.423726
       0.200000      -0.464814
       0.220000      -0.504068
       0.240000      -0.541332
       0.260000      -0.576460
       0.280000      -0.609313
       0.300000      -0.639761
       0.320000      -0.667685
       0.340000      -0.692973
       0.360000      -0.715527
       0.380000      -0.735257
       0.400000      -0.752085
       0.420000      -0.765945
       0.440000      -0.776782
       0.460000      -0.784553
       0.480000      -0.789228
       0.500000      -0.790789
       0.520000      -0.789228
       0.540000      -0.784553
       0.560000      -0.776782
       0.580000      -0.765945
       0.600000      -0.752085
       0.620000      -0.735257
       0.640000      -0.715527
       0.660000      -0.692973
       0.680000      -0.667685
       0.700000      -0.639761
       0.720000      -0.609313
       0.740000      -0.576460
       0.760000      -0.541332
       0.780000      -0.504068
       0.800000      -0.464814
       0.820000      -0.423726
       0.840000      -0.380965
       0.860000      -0.336701
       0.880000      -0.291109
       0.900000      -0.244367
       0.920000      -0.196661
       0.940000      -0.148179
       0.960000      -0.099112
       0.980000      -0.049654
       1.000000       0.000000
