 # Frame            8  - Time t =   0.80000000000000004     
 # x u(x,t)
       0.000000       0.000000
       0.020000       0.035320
       0.040000       0.070501
       0.060000       0.105403
       0.080000       0.139889
       0.100000       0.173824
       0.120000       0.207072
       0.140000       0.239503
       0.160000       0.270989
       0.180000       0.301405
       0.200000       0.330632
       0.220000       0.358554
       0.240000       0.385061
       0.260000       0.410048
       0.280000       0.433417
       0.300000       0.455076
       0.320000       0.474939
       0.340000       0.492927
       0.360000       0.508970
       0.380000       0.523004
       0.400000       0.534974
       0.420000       0.544833
       0.440000       0.552541
       0.460000       0.558069
       0.480000       0.561395
       0.500000       0.562505
       0.520000       0.561395
       0.540000       0.558069
       0.560000       0.552541
       0.580000       0.544833
       0.600000       0.534974
       0.620000       0.523004
       0.640000       0.508970
       0.660000       0.492927
       0.680000       0.474939
       0.700000       0.455076
       0.720000       0.433417
       0.740000       0.410048
       0.760000       0.385061
       0.780000       0.358554
       0.800000       0.330632
       0.820000       0.301405
       0.840000       0.270989
       0.860000       0.239503
       0.880000       0.207072
       0.900000       0.173824
       0.920000       0.139889
       0.940000       0.105403
       0.960000       0.070501
       0.980000       0.035320
       1.000000       0.000000
