 # Frame           47  - Time t =    4.7000000000000002     
 # x u(x,t)
       0.000000       0.000000
       0.020000       0.049699
       0.040000       0.099201
       0.060000       0.148312
       0.080000       0.196838
       0.100000       0.244587
       0.120000       0.291371
       0.140000       0.337004
       0.160000       0.381308
       0.180000       0.424107
       0.200000       0.465232
       0.220000       0.504521
       0.240000       0.541819
       0.260000       0.576979
       0.280000       0.609862
       0.300000       0.640337
       0.320000       0.668286
       0.340000       0.693597
       0.360000       0.716171
       0.380000       0.735918
       0.400000       0.752762
       0.420000       0.766634
       0.440000       0.777481
       0.460000       0.785259
       0.480000       0.789939
       0.500000       0.791500
       0.520000       0.789939
       0.540000       0.785259
       0.560000       0.777481
       0.580000       0.766634
       0.600000       0.752762
       0.620000       0.735918
       0.640000       0.716171
       0.660000       0.693597
       0.680000       0.668286
       0.700000       0.640337
       0.720000       0.609862
       0.740000       0.576979
       0.760000       0.541819
       0.780000       0.504521
       0.800000       0.465232
       0.820000       0.424107
       0.840000       0.381308
       0.860000       0.337004
       0.880000       0.291371
       0.900000       0.244587
       0.920000       0.196838
       0.940000       0.148312
       0.960000       0.099201
       0.980000       0.049699
       1.000000       0.000000
